uid,namedLocation,domainID,siteID,plotID,subplotID,startDate,endDate,flightYear,totalSampledArea,qualifyingVegetationArea,qualifyingVegetationPercent,dataQF,publicationDate,release
554ad998-bf84-45dc-9433-ae1b273a7738,SJER_047.basePlot.ltr,D17,SJER,SJER_047,39_400,2013-06-11,2013-06-13,2013,400,80,20,,20240104T225302Z,RELEASE-2024
ca2a49a6-67fc-402a-b799-7a3f48c20a98,SJER_060.basePlot.ltr,D17,SJER,SJER_060,23_400,2013-06-11,2013-06-13,2013,400,29,7.25,,20240104T225302Z,RELEASE-2024
3cb1d208-f042-4873-90a1-56adcc698ec6,SJER_046.basePlot.ltr,D17,SJER,SJER_046,39_400,2013-06-11,2013-06-13,2013,400,242,60.5,,20240104T225302Z,RELEASE-2024
9cafa772-2df5-4128-9bbc-d253246ac55b,SJER_064.basePlot.ltr,D17,SJER,SJER_064,21_400,2013-06-11,2013-06-13,2013,400,117,29.25,,20240104T225302Z,RELEASE-2024
18456800-df98-4716-82b8-89b52f256f60,SJER_062.basePlot.ltr,D17,SJER,SJER_062,23_400,2013-06-11,2013-06-13,2013,400,0,0,,20240104T225302Z,RELEASE-2024
e8dfd29c-cb31-41b3-8ad2-1b54017c42e0,SJER_051.basePlot.ltr,D17,SJER,SJER_051,41_400,2017-03-28,2017-03-28,2017,400,6,1.5,,20240104T225302Z,RELEASE-2024
5bacdc3f-9c45-4ad6-b9d6-11e4329a2a84,SJER_060.basePlot.ltr,D17,SJER,SJER_060,23_400,2017-03-28,2017-03-28,2017,400,20,5,,20240104T225302Z,RELEASE-2024
e86c78d8-8cc9-4730-a758-1b9e888584ed,SJER_048.basePlot.ltr,D17,SJER,SJER_048,41_400,2017-03-28,2017-03-28,2017,400,93,23.25,,20240104T225302Z,RELEASE-2024
f0f0f1ed-9f34-41c6-90c5-c1f28040bfff,SJER_056.basePlot.ltr,D17,SJER,SJER_056,39_400,2017-03-28,2017-03-28,2017,400,49,12.25,,20240104T225302Z,RELEASE-2024
0a8d2307-241a-40c3-96f3-cbd61be3b5e2,SJER_054.basePlot.ltr,D17,SJER,SJER_054,21_400,2017-03-28,2017-03-28,2017,400,99,24.75,,20240104T225302Z,RELEASE-2024
0a57668e-d0cc-4327-a888-fa41690a7bf1,SJER_047.basePlot.ltr,D17,SJER,SJER_047,21_400,2017-03-28,2017-03-28,2017,400,186,46.5,,20240104T225302Z,RELEASE-2024
f6206b2f-c7b5-45f0-80e0-0d72bf3206d5,SJER_053.basePlot.ltr,D17,SJER,SJER_053,23_400,2017-03-28,2017-03-28,2017,400,235,58.75,,20240104T225302Z,RELEASE-2024
bc158917-f335-4b41-bab7-74b01239d83c,SJER_052.basePlot.ltr,D17,SJER,SJER_052,21_400,2017-03-28,2017-03-28,2017,400,15,3.75,,20240104T225302Z,RELEASE-2024
b0820dae-af8a-403a-a1b0-724ffe1c50b7,SJER_054.basePlot.ltr,D17,SJER,SJER_054,39_400,2017-03-28,2017-03-28,2017,400,95,23.75,,20240104T225302Z,RELEASE-2024
47270b7d-197b-4eee-923c-debabc9fbc3c,SJER_049.basePlot.ltr,D17,SJER,SJER_049,23_400,2017-03-28,2017-03-28,2017,400,193,48.25,,20240104T225302Z,RELEASE-2024
b4d809e1-a003-455a-b92a-5fe3bf8a6588,SJER_047.basePlot.ltr,D17,SJER,SJER_047,39_400,2017-03-28,2017-03-28,2017,400,98,24.5,,20240104T225302Z,RELEASE-2024
15073d9c-a1c8-4ca4-bbb9-9119b1f1c755,SJER_059.basePlot.ltr,D17,SJER,SJER_059,23_400,2017-03-28,2017-03-28,2017,400,91,22.75,,20240104T225302Z,RELEASE-2024
7b4ccfe5-58ee-4b0c-be9a-98744e9adfc2,SJER_049.basePlot.ltr,D17,SJER,SJER_049,21_400,2017-03-28,2017-03-28,2017,400,54,13.5,,20240104T225302Z,RELEASE-2024
ea460bbb-682b-466d-b719-4a695dc21523,SJER_052.basePlot.ltr,D17,SJER,SJER_052,23_400,2017-03-28,2017-03-28,2017,400,150,37.5,,20240104T225302Z,RELEASE-2024
a2cf4eac-279c-4357-b7b1-38be91b792b9,SJER_045.basePlot.ltr,D17,SJER,SJER_045,23_400,2017-03-28,2017-03-28,2017,400,164,41,,20240104T225302Z,RELEASE-2024
05f7db07-aa85-4a3c-8ae1-1e9a8319dffc,SJER_057.basePlot.ltr,D17,SJER,SJER_057,39_400,2017-03-28,2017-03-28,2017,400,169,42.25,,20240104T225302Z,RELEASE-2024
a2f8da35-9b6d-4f41-b8d1-f2259eddf43f,SJER_046.basePlot.ltr,D17,SJER,SJER_046,41_400,2017-03-28,2017-03-28,2017,400,175,43.75,,20240104T225302Z,RELEASE-2024
994023d1-04c2-4c69-af55-f12bc1147639,SJER_058.basePlot.ltr,D17,SJER,SJER_058,41_400,2017-03-28,2017-03-28,2017,400,325,81.25,,20240104T225302Z,RELEASE-2024
9c5480f9-86ba-41de-b45a-8564ca6393b1,SJER_059.basePlot.ltr,D17,SJER,SJER_059,21_400,2017-03-28,2017-03-28,2017,400,133,33.25,,20240104T225302Z,RELEASE-2024
1be7cc78-4e6a-404f-a2e4-13eb11ccec57,SJER_063.basePlot.ltr,D17,SJER,SJER_063,23_400,2017-03-28,2017-03-28,2017,400,118,29.5,,20240104T225302Z,RELEASE-2024
b6176d73-8bba-4173-91bc-71ab2da16be3,SJER_061.basePlot.ltr,D17,SJER,SJER_061,39_400,2017-03-28,2017-03-28,2017,400,19,4.75,,20240104T225302Z,RELEASE-2024
d28986e7-cb51-4ecc-93a7-1f1a56f8dcfc,SJER_056.basePlot.ltr,D17,SJER,SJER_056,23_400,2017-03-28,2017-03-28,2017,400,9,2.25,,20240104T225302Z,RELEASE-2024
a7816545-4ca8-45af-a5ac-ea966a3ec08a,SJER_051.basePlot.ltr,D17,SJER,SJER_051,39_400,2017-03-28,2017-03-28,2017,400,174,43.5,,20240104T225302Z,RELEASE-2024
7f1ca804-78fe-4d1a-b26c-b7342eb3c580,SJER_050.basePlot.ltr,D17,SJER,SJER_050,39_400,2017-03-28,2017-03-28,2017,400,280,70,,20240104T225302Z,RELEASE-2024
39df0059-7337-410a-b279-c8bbd8e72685,SJER_045.basePlot.ltr,D17,SJER,SJER_045,39_400,2017-03-28,2017-03-28,2017,400,56,14,,20240104T225302Z,RELEASE-2024
6f21bda9-901a-4a47-8b0b-2404855d9307,SJER_055.basePlot.ltr,D17,SJER,SJER_055,39_400,2017-03-28,2017-03-28,2017,400,192,48,,20240104T225302Z,RELEASE-2024
29870ad3-6b6b-449a-9b45-72db8be69547,SJER_060.basePlot.ltr,D17,SJER,SJER_060,39_400,2017-03-28,2017-03-28,2017,400,20,5,,20240104T225302Z,RELEASE-2024
0f573cf8-cd58-4a09-bf22-f881b00ec712,SJER_050.basePlot.ltr,D17,SJER,SJER_050,21_400,2017-03-28,2017-03-28,2017,400,166,41.5,,20240104T225302Z,RELEASE-2024
4c1d6c53-f3e9-41f5-975d-502b9fc3c7f1,SJER_048.basePlot.ltr,D17,SJER,SJER_048,39_400,2017-03-28,2017-03-28,2017,400,74,18.5,,20240104T225302Z,RELEASE-2024
f107a075-e2d8-4d2a-9e09-f4ff063991bf,SJER_053.basePlot.ltr,D17,SJER,SJER_053,21_400,2017-03-28,2017-03-28,2017,400,45,11.25,,20240104T225302Z,RELEASE-2024
832da6bf-f0d2-40c4-88e0-e1fb4ad6e8ba,SJER_055.basePlot.ltr,D17,SJER,SJER_055,21_400,2017-03-28,2017-03-28,2017,400,162,40.5,,20240104T225302Z,RELEASE-2024
3f06725e-2057-47e1-96a5-55a0e5dad940,SJER_057.basePlot.ltr,D17,SJER,SJER_057,23_400,2017-03-28,2017-03-28,2017,400,103,25.75,,20240104T225302Z,RELEASE-2024
fec5def8-8eaf-4254-abdb-d0bebe0e581d,SJER_063.basePlot.ltr,D17,SJER,SJER_063,41_400,2017-03-28,2017-03-28,2017,400,120,30,,20240104T225302Z,RELEASE-2024
ccba4aab-b1b3-49ec-8f6a-4d1515760a28,SJER_064.basePlot.ltr,D17,SJER,SJER_064,39_400,2017-03-28,2017-03-28,2017,400,107,26.75,,20240104T225302Z,RELEASE-2024
a02297ba-e6ff-4d08-9692-25a6193ed623,SJER_064.basePlot.ltr,D17,SJER,SJER_064,21_400,2017-03-28,2017-03-28,2017,400,122,30.5,,20240104T225302Z,RELEASE-2024
813a5eb2-0880-4a99-bdaf-fd1e4a9c9b21,SJER_058.basePlot.ltr,D17,SJER,SJER_058,39_400,2017-03-28,2017-03-28,2017,400,143,35.75,,20240104T225302Z,RELEASE-2024
3e18e852-578a-46d1-8ec1-253875c2562f,SJER_061.basePlot.ltr,D17,SJER,SJER_061,41_400,2017-03-28,2017-03-28,2017,400,80,20,,20240104T225302Z,RELEASE-2024
2636cf56-2d80-4e73-b788-17fd7a513568,SJER_062.basePlot.ltr,D17,SJER,SJER_062,23_400,2017-03-28,2017-03-28,2017,400,0,0,,20240104T225302Z,RELEASE-2024
1aa002dc-cd57-47b0-97e9-8f98ff7bb95e,SJER_062.basePlot.ltr,D17,SJER,SJER_062,21_400,2017-03-28,2017-03-28,2017,400,59,14.75,,20240104T225302Z,RELEASE-2024
87f47e29-9736-4e50-ac4a-601a4bd615ee,SJER_046.basePlot.ltr,D17,SJER,SJER_046,39_400,2017-03-28,2017-03-28,2017,400,234,58.5,,20240104T225302Z,RELEASE-2024
ea28aeec-a811-4919-923f-3e4d9943747a,SJER_061.basePlot.ltr,D17,SJER,SJER_061,41_400,2018-04-01,2018-04-01,2018,400,86,21.5,,20240104T225302Z,RELEASE-2024
ba46167c-4134-4078-b094-a6832f9b7246,SJER_045.basePlot.ltr,D17,SJER,SJER_045,39_400,2018-04-01,2018-04-01,2018,400,147,36.75,,20240104T225302Z,RELEASE-2024
8e5756c0-4147-4b19-918d-29fb4ff06682,SJER_057.basePlot.ltr,D17,SJER,SJER_057,39_400,2018-04-01,2018-04-01,2018,400,187,46.75,,20240104T225302Z,RELEASE-2024
6e7dad25-29b5-41fd-8a79-c7f9415341fc,SJER_060.basePlot.ltr,D17,SJER,SJER_060,39_400,2018-04-01,2018-04-01,2018,400,47,11.75,,20240104T225302Z,RELEASE-2024
9458bd1a-dade-4499-bd34-8623fd142e28,SJER_053.basePlot.ltr,D17,SJER,SJER_053,21_400,2018-04-01,2018-04-01,2018,400,59,14.75,,20240104T225302Z,RELEASE-2024
b30b5da8-eac7-4d55-846c-bbd614c695d0,SJER_056.basePlot.ltr,D17,SJER,SJER_056,39_400,2018-04-01,2018-04-01,2018,400,54,13.5,,20240104T225302Z,RELEASE-2024
89b405c0-4fb7-46e7-b96c-1f965dabec4d,SJER_061.basePlot.ltr,D17,SJER,SJER_061,39_400,2018-04-01,2018-04-01,2018,400,19,4.75,,20240104T225302Z,RELEASE-2024
656a1a93-d02c-4bba-ba14-16b0e2f9a010,SJER_059.basePlot.ltr,D17,SJER,SJER_059,21_400,2018-04-01,2018-04-01,2018,400,190,47.5,,20240104T225302Z,RELEASE-2024
5a5ecfe7-ff75-4b36-bdd9-33bf72260383,SJER_054.basePlot.ltr,D17,SJER,SJER_054,39_400,2018-04-01,2018-04-01,2018,400,112,28,,20240104T225302Z,RELEASE-2024
09d93860-522a-41a6-a36c-68d7595bafb9,SJER_063.basePlot.ltr,D17,SJER,SJER_063,23_400,2018-04-01,2018-04-01,2018,400,133,33.25,,20240104T225302Z,RELEASE-2024
910e7b71-fa08-424b-9ca8-718a5dd519bd,SJER_064.basePlot.ltr,D17,SJER,SJER_064,21_400,2018-04-01,2018-04-01,2018,400,155,38.75,,20240104T225302Z,RELEASE-2024
9b96f347-9a06-4b7f-b136-3d247290cf3b,SJER_048.basePlot.ltr,D17,SJER,SJER_048,39_400,2018-04-01,2018-04-01,2018,400,59,14.75,,20240104T225302Z,RELEASE-2024
933cc7f4-7c59-4b79-84f1-f43052a1e9c7,SJER_047.basePlot.ltr,D17,SJER,SJER_047,39_400,2018-04-01,2018-04-01,2018,400,131,32.75,,20240104T225302Z,RELEASE-2024
f902cd26-a38a-4fe3-99dc-909c0518d552,SJER_047.basePlot.ltr,D17,SJER,SJER_047,21_400,2018-04-01,2018-04-01,2018,400,209,52.25,,20240104T225302Z,RELEASE-2024
d1058607-3b56-4e17-bcc3-158a1cafee1a,SJER_046.basePlot.ltr,D17,SJER,SJER_046,39_400,2018-04-01,2018-04-01,2018,400,279,69.75,,20240104T225302Z,RELEASE-2024
eb3d17ad-0714-48c6-8a6e-32dcb112b43d,SJER_058.basePlot.ltr,D17,SJER,SJER_058,39_400,2018-04-01,2018-04-01,2018,400,169,42.25,,20240104T225302Z,RELEASE-2024
b042e022-a982-469b-a200-0be082e93734,SJER_053.basePlot.ltr,D17,SJER,SJER_053,23_400,2018-04-01,2018-04-01,2018,400,269,67.25,,20240104T225302Z,RELEASE-2024
912525c6-7f5f-4242-9ca8-07c1cc421a85,SJER_049.basePlot.ltr,D17,SJER,SJER_049,21_400,2018-04-01,2018-04-01,2018,400,88,22,,20240104T225302Z,RELEASE-2024
d7e125c3-7dcb-4eb8-b18e-fa1c7a8f4976,SJER_052.basePlot.ltr,D17,SJER,SJER_052,21_400,2018-04-01,2018-04-01,2018,400,33,8.25,,20240104T225302Z,RELEASE-2024
09b4a90f-9835-42f3-b558-c8f794806dba,SJER_058.basePlot.ltr,D17,SJER,SJER_058,41_400,2018-04-01,2018-04-01,2018,400,339,84.75,,20240104T225302Z,RELEASE-2024
25e4fa8b-de38-4892-a915-88e227065db3,SJER_045.basePlot.ltr,D17,SJER,SJER_045,23_400,2018-04-01,2018-04-01,2018,400,219,54.75,,20240104T225302Z,RELEASE-2024
0d46c3da-65d2-4e72-b807-2071fafdeb4d,SJER_051.basePlot.ltr,D17,SJER,SJER_051,39_400,2018-04-01,2018-04-01,2018,400,211,52.75,,20240104T225302Z,RELEASE-2024
1a285e15-aac6-4755-87df-72af7b8d6672,SJER_059.basePlot.ltr,D17,SJER,SJER_059,23_400,2018-04-01,2018-04-01,2018,400,158,39.5,,20240104T225302Z,RELEASE-2024
382fad07-5ef7-41b1-b7a9-b683d3802953,SJER_046.basePlot.ltr,D17,SJER,SJER_046,41_400,2018-04-01,2018-04-01,2018,400,206,51.5,,20240104T225302Z,RELEASE-2024
77387805-2dee-46ac-a187-5ed4db3bb967,SJER_064.basePlot.ltr,D17,SJER,SJER_064,39_400,2018-04-01,2018-04-01,2018,400,133,33.25,,20240104T225302Z,RELEASE-2024
5f4e9784-5a07-4bff-8538-fb4dab96294e,SJER_062.basePlot.ltr,D17,SJER,SJER_062,23_400,2018-04-01,2018-04-01,2018,400,1,0.25,,20240104T225302Z,RELEASE-2024
9287976e-13ce-4ebf-ab37-dd6d74ddfaa7,SJER_051.basePlot.ltr,D17,SJER,SJER_051,41_400,2018-04-01,2018-04-01,2018,400,45,11.25,,20240104T225302Z,RELEASE-2024
a0428e32-073b-4d42-b8aa-beedfaa3d892,SJER_048.basePlot.ltr,D17,SJER,SJER_048,41_400,2018-04-01,2018-04-01,2018,400,119,29.75,,20240104T225302Z,RELEASE-2024
494d7690-4fe1-4581-83ae-9b695760ab7a,SJER_052.basePlot.ltr,D17,SJER,SJER_052,23_400,2018-04-01,2018-04-01,2018,400,163,40.75,,20240104T225302Z,RELEASE-2024
c0faf823-f1ae-44e7-8727-4091873fbc9b,SJER_063.basePlot.ltr,D17,SJER,SJER_063,41_400,2018-04-01,2018-04-01,2018,400,134,33.5,,20240104T225302Z,RELEASE-2024
8a826f79-f1f1-4115-9e40-c6a02a22b984,SJER_050.basePlot.ltr,D17,SJER,SJER_050,21_400,2018-04-01,2018-04-01,2018,400,185,46.25,,20240104T225302Z,RELEASE-2024
081f7ae8-fc0b-40c5-858f-aad542f098e9,SJER_056.basePlot.ltr,D17,SJER,SJER_056,23_400,2018-04-01,2018-04-01,2018,400,14,3.5,,20240104T225302Z,RELEASE-2024
8b053dfc-afb5-4491-8888-d0a8cea1ebca,SJER_055.basePlot.ltr,D17,SJER,SJER_055,21_400,2018-04-01,2018-04-01,2018,400,192,48,,20240104T225302Z,RELEASE-2024
5489ea9f-2e4c-4a9e-a8d4-bd68ca74da88,SJER_062.basePlot.ltr,D17,SJER,SJER_062,21_400,2018-04-01,2018-04-01,2018,400,61,15.25,,20240104T225302Z,RELEASE-2024
f5c37ace-2e07-4d4e-8e71-236a37fb4c11,SJER_054.basePlot.ltr,D17,SJER,SJER_054,21_400,2018-04-01,2018-04-01,2018,400,107,26.75,,20240104T225302Z,RELEASE-2024
496c6426-bc99-41d6-8e52-1c42a951472a,SJER_055.basePlot.ltr,D17,SJER,SJER_055,39_400,2018-04-01,2018-04-01,2018,400,286,71.5,,20240104T225302Z,RELEASE-2024
73f19217-ac47-4a91-b4dc-3d553474ee68,SJER_050.basePlot.ltr,D17,SJER,SJER_050,39_400,2018-04-01,2018-04-01,2018,400,307,76.75,,20240104T225302Z,RELEASE-2024
c93b5991-e052-4010-837c-6f79b441d1e4,SJER_057.basePlot.ltr,D17,SJER,SJER_057,23_400,2018-04-01,2018-04-01,2018,400,120,30,,20240104T225302Z,RELEASE-2024
3e9654eb-eebd-46d2-bdbf-0ac83440386d,SJER_060.basePlot.ltr,D17,SJER,SJER_060,23_400,2018-04-01,2018-04-01,2018,400,22,5.5,,20240104T225302Z,RELEASE-2024
2ee85fba-cbd1-4776-9d60-e36c0e06684e,SJER_049.basePlot.ltr,D17,SJER,SJER_049,23_400,2018-04-01,2018-04-01,2018,400,204,51,,20240104T225302Z,RELEASE-2024
bd23aa74-38ad-4f53-91d5-bfdda7c4ef3d,SJER_056.basePlot.ltr,D17,SJER,SJER_056,39_400,2019-03-24,2019-03-29,2019,400,48,12,,20240104T225302Z,RELEASE-2024
5ce42d5b-13d0-4397-b88e-7fb47b679826,SJER_047.basePlot.ltr,D17,SJER,SJER_047,21_400,2019-03-24,2019-03-29,2019,400,193,48.25,,20240104T225302Z,RELEASE-2024
decd4d7b-fbea-443f-ac3a-8fb1554c1f94,SJER_062.basePlot.ltr,D17,SJER,SJER_062,21_400,2019-03-24,2019-03-29,2019,400,54,13.5,,20240104T225302Z,RELEASE-2024
b3a070d7-260b-4d7d-97f1-4ce64bf14e1f,SJER_057.basePlot.ltr,D17,SJER,SJER_057,39_400,2019-03-24,2019-03-29,2019,400,149,37.25,,20240104T225302Z,RELEASE-2024
f9f8af37-31be-48f9-8826-b9760924359b,SJER_049.basePlot.ltr,D17,SJER,SJER_049,21_400,2019-03-24,2019-03-29,2019,400,55,13.75,,20240104T225302Z,RELEASE-2024
195dd626-9fef-4a9c-89e0-30ec52c198bb,SJER_056.basePlot.ltr,D17,SJER,SJER_056,23_400,2019-03-24,2019-03-29,2019,400,9,2.25,,20240104T225302Z,RELEASE-2024
7f8e00ec-6c07-4f71-9b29-dcecae2c7225,SJER_051.basePlot.ltr,D17,SJER,SJER_051,41_400,2019-03-24,2019-03-29,2019,400,8,2,,20240104T225302Z,RELEASE-2024
227973c8-5d1c-4a85-b853-99c0fbd320aa,SJER_052.basePlot.ltr,D17,SJER,SJER_052,21_400,2019-03-24,2019-03-29,2019,400,24,6,,20240104T225302Z,RELEASE-2024
ab09f9dd-23c9-4897-99e5-fd49cfd49cf0,SJER_059.basePlot.ltr,D17,SJER,SJER_059,21_400,2019-03-24,2019-03-29,2019,400,133,33.25,,20240104T225302Z,RELEASE-2024
c5aacb1e-a7ba-4ce3-b8a1-52f52a914e1e,SJER_046.basePlot.ltr,D17,SJER,SJER_046,39_400,2019-03-24,2019-03-29,2019,400,224,56,,20240104T225302Z,RELEASE-2024
f58a7a35-2f28-495a-8437-48425de70641,SJER_054.basePlot.ltr,D17,SJER,SJER_054,39_400,2019-03-24,2019-03-29,2019,400,67,16.75,,20240104T225302Z,RELEASE-2024
11784cfc-3276-419d-b6ee-1ffe46863f53,SJER_049.basePlot.ltr,D17,SJER,SJER_049,23_400,2019-03-24,2019-03-29,2019,400,200,50,,20240104T225302Z,RELEASE-2024
4d098d96-d576-4658-9642-c98adf26d688,SJER_048.basePlot.ltr,D17,SJER,SJER_048,39_400,2019-03-24,2019-03-29,2019,400,10,2.5,,20240104T225302Z,RELEASE-2024
398973ea-2d23-490b-84e8-69bf9719b7e5,SJER_061.basePlot.ltr,D17,SJER,SJER_061,39_400,2019-03-24,2019-03-29,2019,400,12,3,,20240104T225302Z,RELEASE-2024
5255ffa7-2f08-4c46-ab12-4fad1c193b00,SJER_051.basePlot.ltr,D17,SJER,SJER_051,39_400,2019-03-24,2019-03-29,2019,400,187,46.75,,20240104T225302Z,RELEASE-2024
2c52091f-6103-41f3-b220-1b3fce34de5c,SJER_057.basePlot.ltr,D17,SJER,SJER_057,23_400,2019-03-24,2019-03-29,2019,400,90,22.5,,20240104T225302Z,RELEASE-2024
b85b0e16-2f69-4247-8bb8-84422b5c8745,SJER_053.basePlot.ltr,D17,SJER,SJER_053,21_400,2019-03-24,2019-03-29,2019,400,51,12.75,,20240104T225302Z,RELEASE-2024
f0a4a7d4-58f2-450a-8914-4d8aa2f4e0a6,SJER_050.basePlot.ltr,D17,SJER,SJER_050,39_400,2019-03-24,2019-03-29,2019,400,298,74.5,,20240104T225302Z,RELEASE-2024
62e6d05f-3284-4770-b0f3-88c6b159ecea,SJER_064.basePlot.ltr,D17,SJER,SJER_064,39_400,2019-03-24,2019-03-29,2019,400,97,24.25,,20240104T225302Z,RELEASE-2024
ea256e04-e73f-4fad-ad4b-24dbd09cec78,SJER_055.basePlot.ltr,D17,SJER,SJER_055,39_400,2019-03-24,2019-03-29,2019,400,181,45.25,,20240104T225302Z,RELEASE-2024
44b521c5-190c-4eb6-9331-d7d3f20cec74,SJER_060.basePlot.ltr,D17,SJER,SJER_060,23_400,2019-03-24,2019-03-29,2019,400,19,4.75,,20240104T225302Z,RELEASE-2024
f559b376-af2e-473a-9dff-2aada2c7d330,SJER_061.basePlot.ltr,D17,SJER,SJER_061,41_400,2019-03-24,2019-03-29,2019,400,55,13.75,,20240104T225302Z,RELEASE-2024
1827a1c2-e993-42eb-8890-b97f1432dbd5,SJER_058.basePlot.ltr,D17,SJER,SJER_058,39_400,2019-03-24,2019-03-29,2019,400,139,34.75,,20240104T225302Z,RELEASE-2024
72e7df10-1366-4870-8c82-3147e10b8f50,SJER_062.basePlot.ltr,D17,SJER,SJER_062,23_400,2019-03-24,2019-03-29,2019,400,0,0,,20240104T225302Z,RELEASE-2024
e23333b5-cc98-4b2e-b5e1-5ffd8f32ebfa,SJER_045.basePlot.ltr,D17,SJER,SJER_045,39_400,2019-03-24,2019-03-29,2019,400,52,13,,20240104T225302Z,RELEASE-2024
15840466-11b2-4ca2-9e1d-64ab69ea0472,SJER_052.basePlot.ltr,D17,SJER,SJER_052,23_400,2019-03-24,2019-03-29,2019,400,159,39.75,,20240104T225302Z,RELEASE-2024
a047c349-d814-47c7-9c05-a27f99674c42,SJER_060.basePlot.ltr,D17,SJER,SJER_060,39_400,2019-03-24,2019-03-29,2019,400,19,4.75,,20240104T225302Z,RELEASE-2024
2ded98f7-0027-4d22-8724-78223deb2e7b,SJER_053.basePlot.ltr,D17,SJER,SJER_053,23_400,2019-03-24,2019-03-29,2019,400,235,58.75,,20240104T225302Z,RELEASE-2024
7836cb3c-2f6f-4112-ae26-8b833797cefc,SJER_064.basePlot.ltr,D17,SJER,SJER_064,21_400,2019-03-24,2019-03-29,2019,400,141,35.25,,20240104T225302Z,RELEASE-2024
d5d38a34-9e2e-42c1-9fc1-7fad683b0447,SJER_050.basePlot.ltr,D17,SJER,SJER_050,21_400,2019-03-24,2019-03-29,2019,400,166,41.5,,20240104T225302Z,RELEASE-2024
5c8fcfc6-d7d4-46ce-90a4-ff8e3534904b,SJER_055.basePlot.ltr,D17,SJER,SJER_055,21_400,2019-03-24,2019-03-29,2019,400,109,27.25,,20240104T225302Z,RELEASE-2024
fc98d9a7-1feb-4ae7-ba67-7157122e53cb,SJER_054.basePlot.ltr,D17,SJER,SJER_054,21_400,2019-03-24,2019-03-29,2019,400,85,21.25,,20240104T225302Z,RELEASE-2024
c86614b8-c59c-45b6-858a-bf5e6c218633,SJER_047.basePlot.ltr,D17,SJER,SJER_047,39_400,2019-03-24,2019-03-29,2019,400,97,24.25,,20240104T225302Z,RELEASE-2024
d2691f08-f81c-42f5-878f-03d154ff003b,SJER_046.basePlot.ltr,D17,SJER,SJER_046,41_400,2019-03-24,2019-03-29,2019,400,159,39.75,,20240104T225302Z,RELEASE-2024
a21fcd19-aac9-4110-8d94-1ea8fe62e75f,SJER_058.basePlot.ltr,D17,SJER,SJER_058,41_400,2019-03-24,2019-03-29,2019,400,288,72,,20240104T225302Z,RELEASE-2024
677ec4df-8203-4319-80f3-779327d213f9,SJER_045.basePlot.ltr,D17,SJER,SJER_045,23_400,2019-03-24,2019-03-29,2019,400,156,39,,20240104T225302Z,RELEASE-2024
8da5ecb4-895d-4b19-b4e5-d283f23870c5,SJER_059.basePlot.ltr,D17,SJER,SJER_059,23_400,2019-03-24,2019-03-29,2019,400,87,21.75,,20240104T225302Z,RELEASE-2024
793cfbe2-e8d5-4278-9a5f-e6dec38ec887,SJER_063.basePlot.ltr,D17,SJER,SJER_063,23_400,2019-03-24,2019-03-29,2019,400,92,23,,20240104T225302Z,RELEASE-2024
955b30c7-50f9-4e65-8ae7-0533b98b3385,SJER_063.basePlot.ltr,D17,SJER,SJER_063,41_400,2019-03-24,2019-03-29,2019,400,103,25.75,,20240104T225302Z,RELEASE-2024
13320131-4545-4262-9f23-7fd58dda4aec,SJER_048.basePlot.ltr,D17,SJER,SJER_048,41_400,2019-03-24,2019-03-29,2019,400,82,20.5,,20240104T225302Z,RELEASE-2024
35dea8cc-541a-49a8-b8d9-6ec3b9fce1e0,SJER_054.basePlot.ltr,D17,SJER,SJER_054,21_400,2021-03-31,2021-03-31,2021,400,111,27.75,,20240104T225302Z,RELEASE-2024
d6935171-b0e4-40ec-8233-a839f61404a2,SJER_047.basePlot.ltr,D17,SJER,SJER_047,21_400,2021-03-31,2021-03-31,2021,400,223,55.75,,20240104T225302Z,RELEASE-2024
eab930d4-2dd3-4ff5-9681-55d43756de8a,SJER_064.basePlot.ltr,D17,SJER,SJER_064,39_400,2021-03-31,2021-03-31,2021,400,66,16.5,,20240104T225302Z,RELEASE-2024
ae3747d5-d6f7-43f0-ba29-56d49ddc2e99,SJER_051.basePlot.ltr,D17,SJER,SJER_051,39_400,2021-03-31,2021-03-31,2021,400,219,54.75,,20240104T225302Z,RELEASE-2024
e11d0eee-9008-46aa-b302-f24e102385eb,SJER_050.basePlot.ltr,D17,SJER,SJER_050,39_400,2021-03-31,2021-03-31,2021,400,315,78.75,,20240104T225302Z,RELEASE-2024
a8f677b4-83e2-4193-aed7-cf83375109ef,SJER_050.basePlot.ltr,D17,SJER,SJER_050,21_400,2021-03-31,2021-03-31,2021,400,192,48,,20240104T225302Z,RELEASE-2024
b003a264-2c48-43e3-8008-2f9ccd0d8e46,SJER_049.basePlot.ltr,D17,SJER,SJER_049,21_400,2021-03-31,2021-03-31,2021,400,72,18,,20240104T225302Z,RELEASE-2024
7f4f8107-711b-4297-96b1-834421972523,SJER_049.basePlot.ltr,D17,SJER,SJER_049,23_400,2021-03-31,2021-03-31,2021,400,218,54.5,,20240104T225302Z,RELEASE-2024
a46d2ca2-d2b5-416c-89e8-7af6cdd7a81f,SJER_053.basePlot.ltr,D17,SJER,SJER_053,23_400,2021-03-31,2021-03-31,2021,400,277,69.25,,20240104T225302Z,RELEASE-2024
8506713b-9592-49d5-b509-c87678bb9196,SJER_056.basePlot.ltr,D17,SJER,SJER_056,39_400,2021-03-31,2021-03-31,2021,400,53,13.25,,20240104T225302Z,RELEASE-2024
