uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy,publicationDate,release
b256ffb0-2a04-4760-a64a-20fc3ca35da8,CLBJ_022.basePlot.ltr,D11,CLBJ,CLBJ_022,CLBJ_022_038,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ022038.20191120,,NEON.LTR.CLBJ022038.20191120.FLR,NEON.DOC.001710vG,N,Flowers,0,N,"",,20240104T224033Z,RELEASE-2024
fad5efff-2b29-4baa-87d4-e93964cad8b2,CLBJ_011.basePlot.ltr,D11,CLBJ,CLBJ_011,CLBJ_011_144,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ011144.20191120,,NEON.LTR.CLBJ011144.20191120.MXT,NEON.DOC.001710vG,N,Mixed,0.1,N,"",,20240104T224033Z,RELEASE-2024
38e71f5f-5309-4e92-aa16-597a0bff01a9,CLBJ_027.basePlot.ltr,D11,CLBJ,CLBJ_027,CLBJ_027_063,2019-11-20,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ027063.20191120,,NEON.LTR.CLBJ027063.20191120.LVS,NEON.DOC.001710vG,N,Leaves,142.36,N,"",,20240104T224033Z,RELEASE-2024
f29fa11d-a221-40e4-9486-421144297f12,CLBJ_005.basePlot.ltr,D11,CLBJ,CLBJ_005,CLBJ_005_029,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ005029.20191120,,NEON.LTR.CLBJ005029.20191120.WDY,NEON.DOC.001710vG,N,Woody material,0.21,N,"",,20240104T224033Z,RELEASE-2024
3bbf934f-5e92-4499-939c-0abd7e896f93,CLBJ_017.basePlot.ltr,D11,CLBJ,CLBJ_017,CLBJ_017_195,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ017195.20191120,,NEON.LTR.CLBJ017195.20191120.WDY,NEON.DOC.001710vG,N,Woody material,0,N,"",,20240104T224033Z,RELEASE-2024
d29e448f-0e60-4b6e-9d34-00519f0e9a00,CLBJ_016.basePlot.ltr,D11,CLBJ,CLBJ_016,CLBJ_016_007,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ016007.20191120,,NEON.LTR.CLBJ016007.20191120.SDS,NEON.DOC.001710vG,N,Seeds,0.08,N,"",,20240104T224033Z,RELEASE-2024
9242f6ad-e337-46d7-85bd-3f2c14c01e8c,CLBJ_011.basePlot.ltr,D11,CLBJ,CLBJ_011,CLBJ_011_144,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ011144.20191120,,NEON.LTR.CLBJ011144.20191120.OTH,NEON.DOC.001710vG,N,Other,0,N,"",,20240104T224033Z,RELEASE-2024
be504ccd-bc98-456d-8fd5-c19905aa14cf,CLBJ_002.basePlot.ltr,D11,CLBJ,CLBJ_002,CLBJ_002_024,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ002024.20191120,,NEON.LTR.CLBJ002024.20191120.NDL,NEON.DOC.001710vG,N,Needles,0.05,N,"",,20240104T224033Z,RELEASE-2024
43a093ff-4bac-4e77-981e-370a7e6b59de,CLBJ_016.basePlot.ltr,D11,CLBJ,CLBJ_016,CLBJ_016_007,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ016007.20191120,,NEON.LTR.CLBJ016007.20191120.NDL,NEON.DOC.001710vG,N,Needles,0,N,"",,20240104T224033Z,RELEASE-2024
fda6c8ae-9d10-40c9-9e13-ad95f9e4ea50,CLBJ_010.basePlot.ltr,D11,CLBJ,CLBJ_010,CLBJ_010_007,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ010007.20191120,,NEON.LTR.CLBJ010007.20191120.SDS,NEON.DOC.001710vG,N,Seeds,0,N,"",,20240104T224033Z,RELEASE-2024
c2a4c764-cd20-4a0a-a86b-f60e1156ee95,CLBJ_018.basePlot.ltr,D11,CLBJ,CLBJ_018,CLBJ_018_073,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ018073.20191120,,NEON.LTR.CLBJ018073.20191120.MXT,NEON.DOC.001710vG,N,Mixed,0,N,"",,20240104T224033Z,RELEASE-2024
273c3441-3d9c-4614-b809-4eef0e16f4e0,CLBJ_010.basePlot.ltr,D11,CLBJ,CLBJ_010,CLBJ_010_007,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ010007.20191120,,NEON.LTR.CLBJ010007.20191120.WDY,NEON.DOC.001710vG,N,Woody material,0,N,"",,20240104T224033Z,RELEASE-2024
c0eedeed-ad44-4012-be59-1f2b3ab4ef67,CLBJ_017.basePlot.ltr,D11,CLBJ,CLBJ_017,CLBJ_017_195,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ017195.20191120,,NEON.LTR.CLBJ017195.20191120.SDS,NEON.DOC.001710vG,N,Seeds,4.11,N,"",,20240104T224033Z,RELEASE-2024
f4afc116-48b9-40e2-8a6c-6ba92c6f538b,CLBJ_027.basePlot.ltr,D11,CLBJ,CLBJ_027,CLBJ_027_063,2019-11-20,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ027063.20191120,,NEON.LTR.CLBJ027063.20191120.FLR,NEON.DOC.001710vG,N,Flowers,0.05,N,"",,20240104T224033Z,RELEASE-2024
18b9dd4e-b692-4b97-a12b-874ed9e2e38a,CLBJ_022.basePlot.ltr,D11,CLBJ,CLBJ_022,CLBJ_022_038,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ022038.20191120,,NEON.LTR.CLBJ022038.20191120.OTH,NEON.DOC.001710vG,N,Other,0.05,N,"",,20240104T224033Z,RELEASE-2024
77348525-decf-40b1-9e5e-0830ff0b4b69,CLBJ_014.basePlot.ltr,D11,CLBJ,CLBJ_014,CLBJ_014_157,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ014157.20191120,,NEON.LTR.CLBJ014157.20191120.FLR,NEON.DOC.001710vG,N,Flowers,0,N,"",,20240104T224033Z,RELEASE-2024
dd0a3c5f-666b-47c0-ad3a-7182833ad686,CLBJ_008.basePlot.ltr,D11,CLBJ,CLBJ_008,CLBJ_008_144,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ008144.20191120,,NEON.LTR.CLBJ008144.20191120.OTH,NEON.DOC.001710vG,N,Other,0,N,"",,20240104T224033Z,RELEASE-2024
4078dfd3-d8aa-46e8-b402-b55288f6d470,CLBJ_010.basePlot.ltr,D11,CLBJ,CLBJ_010,CLBJ_010_007,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ010007.20191120,,NEON.LTR.CLBJ010007.20191120.TWI,NEON.DOC.001710vG,N,Twigs/branches,0,N,"",,20240104T224033Z,RELEASE-2024
0c72d919-05b7-4981-8f97-11b998b640e7,CLBJ_006.basePlot.ltr,D11,CLBJ,CLBJ_006,CLBJ_006_014,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ006014.20191120,,NEON.LTR.CLBJ006014.20191120.OTH,NEON.DOC.001710vG,N,Other,0,N,"",,20240104T224033Z,RELEASE-2024
656e8d98-a65b-4272-9efe-c3374d486c4b,CLBJ_008.basePlot.ltr,D11,CLBJ,CLBJ_008,CLBJ_008_144,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ008144.20191120,,NEON.LTR.CLBJ008144.20191120.TWI,NEON.DOC.001710vG,N,Twigs/branches,4.23,N,"",,20240104T224033Z,RELEASE-2024
41821930-3c37-41a8-af11-8851a449c6fc,CLBJ_023.basePlot.ltr,D11,CLBJ,CLBJ_023,CLBJ_023_015,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ023015.20191120,,NEON.LTR.CLBJ023015.20191120.MXT,NEON.DOC.001710vG,N,Mixed,0,N,"",,20240104T224033Z,RELEASE-2024
cfef1c30-5a82-426d-9dbd-0ce3420a3921,CLBJ_012.basePlot.ltr,D11,CLBJ,CLBJ_012,CLBJ_012_170,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ012170.20191120,,NEON.LTR.CLBJ012170.20191120.NDL,NEON.DOC.001710vG,N,Needles,0,N,"",,20240104T224033Z,RELEASE-2024
3c22f8de-26ca-41c8-867e-733938927e9d,CLBJ_022.basePlot.ltr,D11,CLBJ,CLBJ_022,CLBJ_022_038,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ022038.20191120,,NEON.LTR.CLBJ022038.20191120.TWI,NEON.DOC.001710vG,N,Twigs/branches,0.05,N,"",,20240104T224033Z,RELEASE-2024
fc2fe978-218c-4c22-ac17-2133ab48e3a5,CLBJ_027.basePlot.ltr,D11,CLBJ,CLBJ_027,CLBJ_027_063,2019-11-20,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ027063.20191120,,NEON.LTR.CLBJ027063.20191120.TWI,NEON.DOC.001710vG,N,Twigs/branches,1.68,N,"",,20240104T224033Z,RELEASE-2024
b091eb06-4bb1-4d79-b972-340289a471ca,CLBJ_030.basePlot.ltr,D11,CLBJ,CLBJ_030,CLBJ_030_063,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ030063.20191120,,NEON.LTR.CLBJ030063.20191120.FLR,NEON.DOC.001710vG,N,Flowers,0,N,"",,20240104T224033Z,RELEASE-2024
9d09b2cb-5970-4dac-bee1-4812cebc56b3,CLBJ_004.basePlot.ltr,D11,CLBJ,CLBJ_004,CLBJ_004_062,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ004062.20191120,,NEON.LTR.CLBJ004062.20191120.MXT,NEON.DOC.001710vG,N,Mixed,0,N,"",,20240104T224033Z,RELEASE-2024
8cc569a5-b6c8-4daa-aecf-c4ab5ee8419a,CLBJ_008.basePlot.ltr,D11,CLBJ,CLBJ_008,CLBJ_008_144,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ008144.20191120,,NEON.LTR.CLBJ008144.20191120.WDY,NEON.DOC.001710vG,N,Woody material,0,N,"",,20240104T224033Z,RELEASE-2024
7c42b951-689a-493f-85a6-4482c22b5846,CLBJ_012.basePlot.ltr,D11,CLBJ,CLBJ_012,CLBJ_012_170,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ012170.20191120,,NEON.LTR.CLBJ012170.20191120.TWI,NEON.DOC.001710vG,N,Twigs/branches,1.55,N,"",,20240104T224033Z,RELEASE-2024
18b5a501-8e13-4d1f-a71d-50f0427a8a13,CLBJ_012.basePlot.ltr,D11,CLBJ,CLBJ_012,CLBJ_012_170,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ012170.20191120,,NEON.LTR.CLBJ012170.20191120.MXT,NEON.DOC.001710vG,N,Mixed,0,N,"",,20240104T224033Z,RELEASE-2024
496e8139-a3a1-4e16-9c77-406062c6c75b,CLBJ_029.basePlot.ltr,D11,CLBJ,CLBJ_029,CLBJ_029_190,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ029190.20191120,,NEON.LTR.CLBJ029190.20191120.WDY,NEON.DOC.001710vG,N,Woody material,11.21,N,"",,20240104T224033Z,RELEASE-2024
4fe96747-68c1-4e8b-9323-f73740631cea,CLBJ_028.basePlot.ltr,D11,CLBJ,CLBJ_028,CLBJ_028_018,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ028018.20191120,,NEON.LTR.CLBJ028018.20191120.OTH,NEON.DOC.001710vG,N,Other,0.53,N,"",,20240104T224033Z,RELEASE-2024
30747b78-d4ff-4311-bcbd-ca07a336c5f0,CLBJ_026.basePlot.ltr,D11,CLBJ,CLBJ_026,CLBJ_026_152,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ026152.20191120,,NEON.LTR.CLBJ026152.20191120.OTH,NEON.DOC.001710vG,N,Other,0.49,N,"",,20240104T224033Z,RELEASE-2024
32c21695-17bf-48ea-a045-89c012c03a09,CLBJ_018.basePlot.ltr,D11,CLBJ,CLBJ_018,CLBJ_018_073,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ018073.20191120,,NEON.LTR.CLBJ018073.20191120.FLR,NEON.DOC.001710vG,N,Flowers,0,N,"",,20240104T224033Z,RELEASE-2024
21f4bfc3-5b66-4559-8c24-a8f7b57437a4,CLBJ_027.basePlot.ltr,D11,CLBJ,CLBJ_027,CLBJ_027_063,2019-11-20,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ027063.20191120,,NEON.LTR.CLBJ027063.20191120.NDL,NEON.DOC.001710vG,N,Needles,0,N,"",,20240104T224033Z,RELEASE-2024
f537751e-d46e-431d-8c0b-227067eac6a4,CLBJ_028.basePlot.ltr,D11,CLBJ,CLBJ_028,CLBJ_028_018,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ028018.20191120,,NEON.LTR.CLBJ028018.20191120.TWI,NEON.DOC.001710vG,N,Twigs/branches,2.48,N,"",,20240104T224033Z,RELEASE-2024
81fbb706-7b69-448b-be69-07254836fb70,CLBJ_007.basePlot.ltr,D11,CLBJ,CLBJ_007,CLBJ_007_077,2019-11-20,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ007077.20191120,,NEON.LTR.CLBJ007077.20191120.TWI,NEON.DOC.001710vG,N,Twigs/branches,3.37,N,"",,20240104T224033Z,RELEASE-2024
1233c9e5-51d6-4d14-9e89-558133edd14c,CLBJ_029.basePlot.ltr,D11,CLBJ,CLBJ_029,CLBJ_029_190,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ029190.20191120,,NEON.LTR.CLBJ029190.20191120.LVS,NEON.DOC.001710vG,N,Leaves,97.46,N,"",,20240104T224033Z,RELEASE-2024
f5869be3-d4ca-4da6-b114-94cbf282a32e,CLBJ_007.basePlot.ltr,D11,CLBJ,CLBJ_007,CLBJ_007_077,2019-11-20,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ007077.20191120,,NEON.LTR.CLBJ007077.20191120.OTH,NEON.DOC.001710vG,N,Other,0.73,N,"",,20240104T224033Z,RELEASE-2024
5f548f08-26e3-4cec-8ac5-bae989b81462,CLBJ_028.basePlot.ltr,D11,CLBJ,CLBJ_028,CLBJ_028_018,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ028018.20191120,,NEON.LTR.CLBJ028018.20191120.SDS,NEON.DOC.001710vG,N,Seeds,11.27,N,"",,20240104T224033Z,RELEASE-2024
33600c40-87ac-4e71-b09c-cfa73e0aa794,CLBJ_028.basePlot.ltr,D11,CLBJ,CLBJ_028,CLBJ_028_018,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ028018.20191120,,NEON.LTR.CLBJ028018.20191120.WDY,NEON.DOC.001710vG,N,Woody material,0,N,"",,20240104T224033Z,RELEASE-2024
06888110-0754-40ba-b331-951371464800,CLBJ_004.basePlot.ltr,D11,CLBJ,CLBJ_004,CLBJ_004_062,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ004062.20191120,,NEON.LTR.CLBJ004062.20191120.LVS,NEON.DOC.001710vG,N,Leaves,0.16,N,"",,20240104T224033Z,RELEASE-2024
3c05ffa9-d373-45c0-9235-f655c0cc9cb4,CLBJ_023.basePlot.ltr,D11,CLBJ,CLBJ_023,CLBJ_023_015,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ023015.20191120,,NEON.LTR.CLBJ023015.20191120.LVS,NEON.DOC.001710vG,N,Leaves,2.51,N,"",,20240104T224033Z,RELEASE-2024
5b0ae8f5-8105-456a-8abc-2a6932b5562c,CLBJ_009.basePlot.ltr,D11,CLBJ,CLBJ_009,CLBJ_009_048,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ009048.20191120,,NEON.LTR.CLBJ009048.20191120.LVS,NEON.DOC.001710vG,N,Leaves,53.36,N,"",,20240104T224033Z,RELEASE-2024
3ae7e532-1219-4708-bec9-cf653f382ad8,CLBJ_005.basePlot.ltr,D11,CLBJ,CLBJ_005,CLBJ_005_029,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ005029.20191120,,NEON.LTR.CLBJ005029.20191120.NDL,NEON.DOC.001710vG,N,Needles,0.9,N,"",,20240104T224033Z,RELEASE-2024
47dc4fcf-03dc-4c52-ad0e-bb4680d5243d,CLBJ_029.basePlot.ltr,D11,CLBJ,CLBJ_029,CLBJ_029_190,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ029190.20191120,,NEON.LTR.CLBJ029190.20191120.SDS,NEON.DOC.001710vG,N,Seeds,2.67,N,"",,20240104T224033Z,RELEASE-2024
806324e2-3715-422a-81cb-54372e8368f5,CLBJ_023.basePlot.ltr,D11,CLBJ,CLBJ_023,CLBJ_023_015,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ023015.20191120,,NEON.LTR.CLBJ023015.20191120.OTH,NEON.DOC.001710vG,N,Other,0,N,"",,20240104T224033Z,RELEASE-2024
c7157c44-2ff7-4031-81a1-6d7d0159e075,CLBJ_004.basePlot.ltr,D11,CLBJ,CLBJ_004,CLBJ_004_062,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ004062.20191120,,NEON.LTR.CLBJ004062.20191120.TWI,NEON.DOC.001710vG,N,Twigs/branches,0,N,"",,20240104T224033Z,RELEASE-2024
a551ccb6-8fbd-4d07-a9be-9b67122421e5,CLBJ_014.basePlot.ltr,D11,CLBJ,CLBJ_014,CLBJ_014_157,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ014157.20191120,,NEON.LTR.CLBJ014157.20191120.MXT,NEON.DOC.001710vG,N,Mixed,0,N,"",,20240104T224033Z,RELEASE-2024
1cb61218-24b3-4e39-af27-134a08acc17d,CLBJ_014.basePlot.ltr,D11,CLBJ,CLBJ_014,CLBJ_014_157,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ014157.20191120,,NEON.LTR.CLBJ014157.20191120.SDS,NEON.DOC.001710vG,N,Seeds,0.05,N,"",,20240104T224033Z,RELEASE-2024
a1c820fe-f75f-447e-84ae-ee71f3d984a4,CLBJ_022.basePlot.ltr,D11,CLBJ,CLBJ_022,CLBJ_022_038,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ022038.20191120,,NEON.LTR.CLBJ022038.20191120.WDY,NEON.DOC.001710vG,N,Woody material,0,N,"",,20240104T224033Z,RELEASE-2024
dab25ad3-478a-49b6-83f2-ec9424a91d51,CLBJ_027.basePlot.ltr,D11,CLBJ,CLBJ_027,CLBJ_027_063,2019-11-20,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ027063.20191120,,NEON.LTR.CLBJ027063.20191120.SDS,NEON.DOC.001710vG,N,Seeds,20.25,N,"",,20240104T224033Z,RELEASE-2024
6efe03fc-6085-4422-885a-91fb88e5b872,CLBJ_027.basePlot.ltr,D11,CLBJ,CLBJ_027,CLBJ_027_063,2019-11-20,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ027063.20191120,,NEON.LTR.CLBJ027063.20191120.MXT,NEON.DOC.001710vG,N,Mixed,0,N,"",,20240104T224033Z,RELEASE-2024
a9631c46-e960-4fb0-b2a3-8b4b24add1e9,CLBJ_008.basePlot.ltr,D11,CLBJ,CLBJ_008,CLBJ_008_144,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ008144.20191120,,NEON.LTR.CLBJ008144.20191120.NDL,NEON.DOC.001710vG,N,Needles,0,N,"",,20240104T224033Z,RELEASE-2024
669bd2a8-d741-47f1-b2a8-8bbceabd38b4,CLBJ_009.basePlot.ltr,D11,CLBJ,CLBJ_009,CLBJ_009_048,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ009048.20191120,,NEON.LTR.CLBJ009048.20191120.OTH,NEON.DOC.001710vG,N,Other,0,N,"",,20240104T224033Z,RELEASE-2024
ede159f6-f13f-4cfb-8224-75a89bfa9b9c,CLBJ_023.basePlot.ltr,D11,CLBJ,CLBJ_023,CLBJ_023_015,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ023015.20191120,,NEON.LTR.CLBJ023015.20191120.TWI,NEON.DOC.001710vG,N,Twigs/branches,0,N,"",,20240104T224033Z,RELEASE-2024
806b5b8d-acba-456a-bbdd-010f952792c4,CLBJ_011.basePlot.ltr,D11,CLBJ,CLBJ_011,CLBJ_011_144,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ011144.20191120,,NEON.LTR.CLBJ011144.20191120.FLR,NEON.DOC.001710vG,N,Flowers,0,N,"",,20240104T224033Z,RELEASE-2024
3700ddae-514c-46ed-93aa-404c0ea6c9bd,CLBJ_002.basePlot.ltr,D11,CLBJ,CLBJ_002,CLBJ_002_024,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ002024.20191120,,NEON.LTR.CLBJ002024.20191120.LVS,NEON.DOC.001710vG,N,Leaves,55.61,N,"",,20240104T224033Z,RELEASE-2024
9ce4ee3f-ff6c-41a7-95d4-1319d794009a,CLBJ_029.basePlot.ltr,D11,CLBJ,CLBJ_029,CLBJ_029_190,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ029190.20191120,,NEON.LTR.CLBJ029190.20191120.TWI,NEON.DOC.001710vG,N,Twigs/branches,0.37,N,"",,20240104T224033Z,RELEASE-2024
9f2d98bc-1630-450d-90d1-59b13616769e,CLBJ_006.basePlot.ltr,D11,CLBJ,CLBJ_006,CLBJ_006_014,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ006014.20191120,,NEON.LTR.CLBJ006014.20191120.TWI,NEON.DOC.001710vG,N,Twigs/branches,0,N,"",,20240104T224033Z,RELEASE-2024
b8def52c-9eae-40fe-a07f-47b3d940ab58,CLBJ_029.basePlot.ltr,D11,CLBJ,CLBJ_029,CLBJ_029_190,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ029190.20191120,,NEON.LTR.CLBJ029190.20191120.OTH,NEON.DOC.001710vG,N,Other,0.72,N,"",,20240104T224033Z,RELEASE-2024
e414c55b-98fd-4531-bf60-129786dd5d70,CLBJ_014.basePlot.ltr,D11,CLBJ,CLBJ_014,CLBJ_014_157,2019-11-26,2019-11-06,2019-11-20,LTR.2019.CLBJ.10,2019-11-20T09:00Z,2019-11-26T13:55Z,NEON.LTR.CLBJ014157.20191120,,NEON.LTR.CLBJ014157.20191120.WDY,NEON.DOC.001710vG,N,Woody material,0.05,N,"",,20240104T224033Z,RELEASE-2024
